file_name,altitude,time,surface,distance,run_start,heart_rate,landuse,width,path_index,latitude,speed,cadence,longitude,maxspeed
311.tcx,175.0,1.437458437e9,asphalt,2841.0,225269,143,farmland,50,50,46.591521156951785,7.815000057220459,96,16.205338491126895,50
311.tcx,175.0,1.437458445e9,asphalt,2903.590087890625,225269,141,farmland,50,50,46.59187805838883,7.9679999351501465,96,16.20470691472292,50
311.tcx,175.0,1.437458447e9,asphalt,2919.75,225269,140,farmland,50,50,46.59196699038148,8.031999588012695,96,16.204540114849806,50
311.tcx,175.0,1.437458455e9,asphalt,2984.6201171875,225269,139,farmland,50,50,46.592332273721695,8.182999610900879,96,16.203879956156015,50
311.tcx,175.0,1.437458463e9,asphalt,3048.840087890625,225269,139,farmland,50,50,46.59269847907126,7.9710001945495605,96,16.20323178358376,50
311.tcx,175.0,1.437458471e9,asphalt,3112.429931640625,225269,140,farmland,50,50,46.59305898472667,7.90500020980835,96,16.202587550505996,50
311.tcx,175.0,1.437458478e9,asphalt,3166.43994140625,225269,138,farmland,50,50,46.59336240962148,7.630000114440918,96,16.202037194743752,50
311.tcx,175.0,1.437458484e9,asphalt,3213.5400390625,225269,141,farmland,50,50,46.593632558360696,7.958000183105469,96,16.201563868671656,50
311.tcx,175.0,1.437458489e9,asphalt,3253.360107421875,225269,142,farmland,50,50,46.5938550978899,8.038000106811523,96,16.20115650817752,50
311.tcx,175.0,1.437458497e9,asphalt,3318.409912109375,225269,142,farmland,50,50,46.59422306343913,8.182999610900879,96,16.200496600940824,70
311.tcx,175.0,1.4374585e9,asphalt,3343.10009765625,225269,142,farmland,50,50,46.594365471974015,8.1850004196167,96,16.200249418616295,70
311.tcx,175.0,1.437458508e9,asphalt,3407.35009765625,225269,142,farmland,50,50,46.594732934609056,8.03600025177002,96,16.19960225187242,70
311.tcx,175.0,1.437458511e9,asphalt,3431.35009765625,225269,138,industrial,50,50,46.59486126154661,7.910999774932861,96,16.19935012422502,70
311.tcx,175.0,1.437458512e9,asphalt,3438.969970703125,225269,136,industrial,50,50,46.5949016623199,7.879000186920166,96,16.199269825592637,70
311.tcx,175.0,1.437458515e9,asphalt,3462.760009765625,225269,133,industrial,50,50,46.595014901831746,7.857999801635742,96,16.19900554418564,70
311.tcx,175.0,1.437458522e9,asphalt,3517.8798828125,225269,133,farmland,50,50,46.5952143073082,7.839000225067139,96,16.198338512331247,50
311.tcx,175.0,1.43745853e9,asphalt,3580.43994140625,225269,136,farmland,50,50,46.59540072083473,8.03499984741211,96,16.197563018649817,90
311.tcx,175.0,1.437458531e9,asphalt,3588.27001953125,225269,137,farmland,50,50,46.59542343579233,8.048999786376953,96,16.19746637530625,90
311.tcx,175.0,1.437458537e9,asphalt,3636.929931640625,225269,140,farmland,50,50,46.595567520707846,8.107999801635742,96,16.19686690159142,90
311.tcx,175.0,1.437458541e9,asphalt,3669.320068359375,225269,140,farmland,50,50,46.595657458528876,8.128999710083008,96,16.19646473787725,90
354.tcx,128.60000610351562,1.435677052e9,asphalt,3123.550048828125,101510,148,farmland,50,27,46.5901735983789,9.604000091552734,96,16.20778768323362,50
354.tcx,128.60000610351562,1.435677056e9,asphalt,3161.719970703125,101510,150,farmland,50,27,46.590391024947166,9.541999816894531,96,16.20740228332579,50
354.tcx,128.60000610351562,1.435677063e9,asphalt,3228.64990234375,101510,150,farmland,50,27,46.59077181480825,9.58899974822998,96,16.206725863739848,50
354.tcx,128.60000610351562,1.435677066e9,asphalt,3257.18994140625,101510,147,farmland,50,27,46.590933334082365,9.550999641418457,96,16.206436352804303,50
354.tcx,128.60000610351562,1.435677069e9,asphalt,3285.89990234375,101510,144,farmland,50,27,46.59109393134713,9.642999649047852,96,16.206142902374268,50
354.tcx,128.60000610351562,1.435677073e9,asphalt,3324.72998046875,101510,147,farmland,50,27,46.591315465047956,9.677000045776367,96,16.20575121603906,50
354.tcx,128.60000610351562,1.435677078e9,asphalt,3373.2900390625,101510,150,farmland,50,27,46.59159332513809,9.692000389099121,96,16.205262299627066,50
354.tcx,128.60000610351562,1.435677089e9,asphalt,3479.89990234375,101510,154,farmland,50,27,46.59219782799482,9.635000228881836,96,16.20418220758438,50
354.tcx,128.60000610351562,1.435677094e9,asphalt,3527.739990234375,101510,150,farmland,50,27,46.59246982075274,9.541999816894531,96,16.20369840413332,50
354.tcx,128.60000610351562,1.435677101e9,asphalt,3594.320068359375,101510,150,farmland,50,27,46.592844827100635,9.491000175476074,96,16.20302114635706,50
354.tcx,128.60000610351562,1.435677106e9,asphalt,3642.52001953125,101510,152,farmland,50,27,46.59311782568693,9.725000381469727,96,16.20253256522119,50
354.tcx,128.60000610351562,1.435677109e9,asphalt,3671.8798828125,101510,155,farmland,50,27,46.593283116817474,9.739999771118164,96,16.202233666554093,50
354.tcx,128.60000610351562,1.435677116e9,asphalt,3740.570068359375,101510,156,farmland,50,27,46.59366893582046,9.776000022888184,96,16.201533526182175,50
354.tcx,128.60000610351562,1.435677123e9,asphalt,3808.18994140625,101510,156,farmland,50,27,46.594050312414765,9.657999992370605,96,16.200846126303077,50
354.tcx,128.60000610351562,1.435677125e9,asphalt,3827.56005859375,101510,155,farmland,50,27,46.594161707907915,9.663000106811523,96,16.200651582330465,50
354.tcx,128.60000610351562,1.435677131e9,asphalt,3885.4599609375,101510,152,farmland,50,27,46.59449212253094,9.631999969482422,96,16.200067615136504,70
354.tcx,128.60000610351562,1.435677138e9,asphalt,3952.889892578125,101510,153,farmland,50,27,46.594874672591686,9.602999687194824,96,16.19938474148512,70
354.tcx,128.60000610351562,1.435677141e9,asphalt,3981.60009765625,101510,155,farmland,50,27,46.59502177499235,9.619999885559082,96,16.199076371267438,70
354.tcx,128.60000610351562,1.435677144e9,asphalt,4010.320068359375,101510,158,farmland,50,27,46.595140378922224,9.744999885559082,96,16.198739083483815,70
354.tcx,128.60000610351562,1.435677149e9,asphalt,4058.080078125,101510,160,farmland,50,27,46.595289492979646,9.74899959564209,96,16.198141956701875,90
354.tcx,128.60000610351562,1.435677156e9,asphalt,4126.47998046875,101510,158,farmland,50,27,46.59549191594124,9.73799991607666,96,16.197293289005756,90
354.tcx,128.60000610351562,1.435677157e9,asphalt,4136.31005859375,101510,157,farmland,50,27,46.59552066586912,9.777000427246094,96,16.197171919047832,90
354.tcx,128.60000610351562,1.435677164e9,asphalt,4204.43994140625,101510,154,farmland,50,27,46.595714623108506,9.875,96,16.196328531950712,90
354.tcx,128.60000610351562,1.435677166e9,asphalt,4224.39013671875,101510,153,farmland,50,27,46.59577329643071,9.880999565124512,96,16.19608260691166,90
354.tcx,128.60000610351562,1.435677173e9,asphalt,4294.72998046875,101510,153,farmland,50,27,46.5960032120347,10.12600040435791,96,16.19522857479751,90
354.tcx,128.60000610351562,1.435677175e9,asphalt,4314.85986328125,101510,153,farmland,50,27,46.596090383827686,10.043000221252441,96,16.19499840773642,90
253.tcx,157.39999389648438,1.437888678e9,asphalt,2900.22998046875,632663,127,farmland,50,147,46.59070735797286,8.173999786376953,96,16.20683684013784,50
253.tcx,157.39999389648438,1.437888686e9,asphalt,2965.010009765625,632663,126,farmland,50,147,46.59107121638954,8.13599967956543,96,16.206176597625017,50
253.tcx,157.39999389648438,1.437888693e9,asphalt,3020.8701171875,632663,129,farmland,50,147,46.59138880670071,8.027999877929688,96,16.205611741170287,50
253.tcx,157.39999389648438,1.437888701e9,asphalt,3085.1298828125,632663,129,farmland,50,147,46.59175207838416,8.003999710083008,96,16.204959377646446,50
253.tcx,157.39999389648438,1.437888702e9,asphalt,3092.909912109375,632663,129,farmland,50,147,46.59179641865194,8.010000228881836,96,16.20488083921373,50
253.tcx,157.39999389648438,1.43788871e9,asphalt,3156.550048828125,632663,129,farmland,50,147,46.59215725958347,7.932000160217285,96,16.204236103221774,50
253.tcx,157.39999389648438,1.437888718e9,asphalt,3220.669921875,632663,132,farmland,50,147,46.5925167594105,8.029000282287598,96,16.203581895679235,50
253.tcx,157.39999389648438,1.43788872e9,asphalt,3236.669921875,632663,131,farmland,50,147,46.592608289793134,8.015000343322754,96,16.20342079550028,50
253.tcx,157.39999389648438,1.437888728e9,asphalt,3300.590087890625,632663,131,farmland,50,147,46.59297181293368,7.943999767303467,96,16.202774550765753,50
253.tcx,157.39999389648438,1.437888736e9,asphalt,3365.159912109375,632663,132,farmland,50,147,46.59333726391196,7.9770002365112305,96,16.202119505032897,50
253.tcx,157.8000030517578,1.437888737e9,asphalt,3373.409912109375,632663,133,farmland,50,147,46.59338462166488,7.966000080108643,96,16.202036691829562,50
253.tcx,158.1999969482422,1.437888738e9,asphalt,3381.2900390625,632663,132,farmland,50,147,46.59343005158007,7.873000144958496,96,16.201957734301686,50
253.tcx,158.8000030517578,1.437888739e9,asphalt,3389.169921875,632663,132,farmland,50,147,46.59347497858107,8.097000122070312,96,16.20187827385962,50
253.tcx,159.1999969482422,1.43788874e9,asphalt,3397.2900390625,632663,132,farmland,50,147,46.5935199894011,7.940000057220459,96,16.20179479010403,50
253.tcx,159.60000610351562,1.437888741e9,asphalt,3405.2900390625,632663,131,farmland,50,147,46.59356374293566,7.76200008392334,96,16.201711809262633,50
253.tcx,159.60000610351562,1.437888747e9,asphalt,3451.97998046875,632663,130,farmland,50,147,46.59382928162813,7.76800012588501,96,16.20123957283795,50
253.tcx,159.60000610351562,1.437888755e9,asphalt,3514.570068359375,632663,130,farmland,50,147,46.594194900244474,8.133999824523926,96,16.20061805471778,50
253.tcx,159.60000610351562,1.437888758e9,asphalt,3538.949951171875,632663,130,farmland,50,147,46.59433387219906,8.177000045776367,96,16.2003717944026,70
253.tcx,159.60000610351562,1.437888761e9,asphalt,3563.419921875,632663,127,farmland,50,147,46.59447309561074,8.185999870300293,96,16.200124444440007,70
253.tcx,159.60000610351562,1.437888769e9,asphalt,3626.820068359375,632663,126,industrial,50,147,46.59483251161873,7.940999984741211,96,16.199482139199972,70
253.tcx,159.60000610351562,1.437888773e9,asphalt,3657.97998046875,632663,126,industrial,50,147,46.5949912648648,7.942999839782715,96,16.199146946892142,70
253.tcx,159.60000610351562,1.437888776e9,asphalt,3681.469970703125,632663,127,industrial,50,147,46.59508598037064,7.946000099182129,96,16.198872439563274,70
253.tcx,159.60000610351562,1.437888779e9,asphalt,3705.719970703125,632663,127,industrial,50,147,46.59516309387982,7.946000099182129,96,16.198575887829065,70
253.tcx,159.60000610351562,1.437888787e9,asphalt,3768.4599609375,632663,128,farmland,50,147,46.595356464385986,7.872000217437744,96,16.197806680575013,90
253.tcx,159.60000610351562,1.43788879e9,asphalt,3791.969970703125,632663,128,farmland,50,147,46.59542452543974,7.84499979019165,96,16.19751624763012,90
253.tcx,159.60000610351562,1.437888798e9,asphalt,3853.81005859375,632663,127,farmland,50,147,46.595602221786976,7.672999858856201,96,16.19675156660378,90
242.tcx,229.8000030517578,1.413384427e9,asphalt,2614.530029296875,1464527,138,farmland,50,317,46.59074826166034,8.88700008392334,96,16.206782944500446,50
242.tcx,229.8000030517578,1.413384434e9,asphalt,2676.429931640625,1464527,138,farmland,50,317,46.59109736792743,8.802000045776367,96,16.20615371502936,50
242.tcx,230.1999969482422,1.41338444e9,asphalt,2727.85009765625,1464527,138,farmland,50,317,46.591387214139104,8.548999786376953,96,16.20563093572855,50
242.tcx,230.60000610351562,1.413384441e9,asphalt,2736.300048828125,1464527,138,farmland,50,317,46.591435577720404,8.550000190734863,96,16.205545775592327,50
242.tcx,231.1999969482422,1.413384442e9,asphalt,2744.9599609375,1464527,138,farmland,50,317,46.59148536622524,8.545000076293945,96,16.20545893907547,50
242.tcx,231.60000610351562,1.413384443e9,asphalt,2753.510009765625,1464527,138,farmland,50,317,46.59153456799686,8.532999992370605,96,16.205373192206025,50
242.tcx,232.0,1.413384444e9,asphalt,2762.050048828125,1464527,138,farmland,50,317,46.59158393740654,8.527000427246094,96,16.205287696793675,50
242.tcx,232.0,1.413384452e9,asphalt,2829.820068359375,1464527,138,farmland,50,317,46.59196766093373,8.630000114440918,96,16.204600548371673,50
242.tcx,232.0,1.413384458e9,asphalt,2882.889892578125,1464527,138,farmland,50,317,46.59226798452437,8.732000350952148,96,16.204062262549996,50
242.tcx,232.0,1.413384465e9,asphalt,2944.35009765625,1464527,138,farmland,50,317,46.59261432476342,8.659000396728516,96,16.203437140211463,50
242.tcx,232.0,1.413384472e9,asphalt,3005.679931640625,1464527,138,farmland,50,317,46.59296368248761,8.758999824523926,96,16.202817717567086,50
242.tcx,232.0,1.413384479e9,asphalt,3066.72998046875,1464527,138,farmland,50,317,46.593309100717306,8.746000289916992,96,16.202198462560773,50
242.tcx,232.39999389648438,1.413384485e9,asphalt,3118.489990234375,1464527,138,farmland,50,317,46.59359861165285,8.810999870300293,96,16.20166956447065,50
242.tcx,232.8000030517578,1.413384486e9,asphalt,3127.0400390625,1464527,138,farmland,50,317,46.593646220862865,8.640999794006348,96,16.201581889763474,50
242.tcx,233.1999969482422,1.413384487e9,asphalt,3135.550048828125,1464527,138,farmland,50,317,46.59369290806353,8.82800006866455,96,16.201493879780173,50
242.tcx,233.60000610351562,1.413384488e9,asphalt,3144.219970703125,1464527,138,farmland,50,317,46.59374219365418,8.734000205993652,96,16.201406037434936,50
242.tcx,234.0,1.413384489e9,asphalt,3153.02001953125,1464527,138,farmland,50,317,46.5937929879874,8.746999740600586,96,16.201318027451634,50
242.tcx,234.0,1.413384497e9,asphalt,3221.68994140625,1464527,138,farmland,50,317,46.59418257884681,8.819000244140625,96,16.200622664764524,50
242.tcx,234.0,1.413384504e9,asphalt,3283.8701171875,1464527,138,farmland,50,317,46.59453629516065,8.699000358581543,96,16.199994022026658,70
242.tcx,234.0,1.413384505e9,asphalt,3292.68994140625,1464527,138,farmland,50,317,46.594586335122585,8.717000007629395,96,16.19990467093885,70
242.tcx,234.0,1.413384512e9,asphalt,3353.110107421875,1464527,138,industrial,50,317,46.59492630511522,8.619000434875488,96,16.199289690703154,70
242.tcx,234.0,1.413384517e9,asphalt,3396.080078125,1464527,138,industrial,50,317,46.595123782753944,8.550000190734863,96,16.198807982727885,70
242.tcx,234.0,1.413384524e9,asphalt,3456.199951171875,1464527,138,farmland,50,317,46.59530181437731,8.708999633789062,96,16.19806450791657,90
242.tcx,234.0,1.413384525e9,asphalt,3465.010009765625,1464527,138,farmland,50,317,46.59532863646746,8.718000411987305,96,16.197956297546625,90
242.tcx,234.0,1.413384532e9,asphalt,3525.669921875,1464527,138,farmland,50,317,46.59550474025309,8.470000267028809,96,16.197207123041153,90
242.tcx,234.0,1.413384538e9,asphalt,3575.93994140625,1464527,138,farmland,50,317,46.59564547240734,8.322999954223633,96,16.196583593264222,90
148.tcx,203.39999389648438,1.409149115e9,asphalt,21407.060546875,1134691,171,farmland,50,248,46.591234328225255,9.994999885559082,96,16.20589186437428,50
148.tcx,203.39999389648438,1.409149122e9,asphalt,21477.2109375,1134691,172,farmland,50,248,46.59162886440754,10.189000129699707,96,16.205177390947938,50
148.tcx,203.0,1.409149123e9,asphalt,21487.740234375,1134691,173,farmland,50,248,46.59168812446296,10.307000160217285,96,16.205070270225406,50
148.tcx,202.60000610351562,1.409149124e9,asphalt,21498.060546875,1134691,173,farmland,50,248,46.59174579195678,10.338000297546387,96,16.204964742064476,50
148.tcx,202.1999969482422,1.409149125e9,asphalt,21508.609375,1134691,174,farmland,50,248,46.59180463291705,10.376999855041504,96,16.204856699332595,50
148.tcx,201.8000030517578,1.409149126e9,asphalt,21519.060546875,1134691,174,farmland,50,248,46.59186447970569,10.380999565124512,96,16.204751506447792,50
148.tcx,201.39999389648438,1.409149127e9,asphalt,21529.470703125,1134691,175,farmland,50,248,46.591921895742416,10.387999534606934,96,16.204644218087196,50
148.tcx,201.39999389648438,1.409149129e9,asphalt,21550.5,1134691,175,farmland,50,248,46.59204117022455,10.420000076293945,96,16.204431233927608,50
148.tcx,201.39999389648438,1.409149135e9,asphalt,21612.51953125,1134691,176,farmland,50,248,46.592393377795815,10.168999671936035,96,16.203803597018123,50
148.tcx,201.39999389648438,1.40914914e9,asphalt,21663.189453125,1134691,176,farmland,50,248,46.59268079325557,10.234000205993652,96,16.20329037308693,50
148.tcx,201.39999389648438,1.409149146e9,asphalt,21725.5390625,1134691,178,farmland,50,248,46.5930366050452,10.298999786376953,96,16.20266147889197,50
148.tcx,201.8000030517578,1.409149149e9,asphalt,21756.4609375,1134691,178,farmland,50,248,46.59321220591664,10.246000289916992,96,16.202348498627543,50
148.tcx,202.1999969482422,1.40914915e9,asphalt,21766.5390625,1134691,179,farmland,50,248,46.59326987341046,10.11299991607666,96,16.202246993780136,50
148.tcx,202.60000610351562,1.409149151e9,asphalt,21776.55078125,1134691,179,farmland,50,248,46.593326115980744,10.092000007629395,96,16.20214498601854,50
148.tcx,203.1999969482422,1.409149152e9,asphalt,21786.900390625,1134691,179,farmland,50,248,46.59338403493166,10.128999710083008,96,16.202039374038577,50
148.tcx,203.60000610351562,1.409149153e9,asphalt,21797.560546875,1134691,179,farmland,50,248,46.59344371408224,10.227999687194824,96,16.201930409297347,50
148.tcx,203.60000610351562,1.409149154e9,asphalt,21808.2109375,1134691,179,farmland,50,248,46.593503057956696,10.22700023651123,96,16.201821193099022,50
148.tcx,203.60000610351562,1.40914916e9,asphalt,21869.9609375,1134691,179,farmland,50,248,46.59385115839541,10.267999649047852,96,16.201193556189537,50
148.tcx,203.60000610351562,1.409149166e9,asphalt,21931.740234375,1134691,179,farmland,50,248,46.59419992938638,10.133999824523926,96,16.20056583546102,70
148.tcx,203.60000610351562,1.409149172e9,asphalt,21993.890625,1134691,180,farmland,50,248,46.59455423243344,10.35099983215332,96,16.19993845000863,70
148.tcx,203.60000610351562,1.409149177e9,asphalt,22045.109375,1134691,180,farmland,50,248,46.594841396436095,10.01099967956543,96,16.199415670707822,70
148.tcx,203.60000610351562,1.409149183e9,asphalt,22106.4296875,1134691,181,farmland,50,248,46.595125794410706,10.262999534606934,96,16.198730282485485,70
148.tcx,203.60000610351562,1.409149184e9,asphalt,22116.51953125,1134691,181,farmland,50,248,46.5951625071466,10.28499984741211,96,16.198608996346593,70
148.tcx,203.60000610351562,1.40914919e9,asphalt,22179.359375,1134691,182,meadow,50,248,46.59534003585577,10.350000381469727,96,16.197821013629436,50
148.tcx,203.60000610351562,1.409149191e9,asphalt,22189.41015625,1134691,182,meadow,50,248,46.59536736086011,10.189000129699707,96,16.19769553653896,50
148.tcx,203.60000610351562,1.409149197e9,asphalt,22250.55078125,1134691,183,farmland,50,248,46.595544973388314,10.067999839782715,96,16.19694024324417,50
288.tcx,179.0,1.395419462e9,asphalt,54180.7109375,1602327,154,farmland,50,352,46.59097448922694,8.019000053405762,101,16.20634968392551,50
288.tcx,178.60000610351562,1.395419468e9,asphalt,54229.19140625,1602327,157,farmland,50,352,46.591252349317074,7.879000186920166,100,16.20586202479899,50
288.tcx,178.0,1.395419472e9,asphalt,54256.640625,1602327,155,farmland,50,352,46.591404816135764,6.914000034332275,45,16.20558064430952,50
288.tcx,178.0,1.395419479e9,asphalt,54308.48046875,1602327,154,farmland,50,352,46.591701032593846,7.394000053405762,96,16.20505820028484,50
288.tcx,178.60000610351562,1.395419483e9,asphalt,54339.51953125,1602327,157,farmland,50,352,46.59187805838883,7.840000152587891,99,16.204744884744287,50
288.tcx,179.1999969482422,1.395419489e9,asphalt,54387.78125,1602327,159,farmland,50,352,46.59215457737446,7.985000133514404,100,16.204259572550654,50
288.tcx,178.8000030517578,1.395419497e9,asphalt,54452.51171875,1602327,161,farmland,50,352,46.59251776523888,8.17199993133545,101,16.203599497675896,50
288.tcx,178.60000610351562,1.3954195e9,asphalt,54476.66015625,1602327,162,farmland,50,352,46.592652294784784,8.090999603271484,101,16.203352063894272,50
288.tcx,178.60000610351562,1.395419501e9,asphalt,54484.609375,1602327,161,farmland,50,352,46.592698814347386,8.006999969482422,101,16.20327327400446,50
288.tcx,178.60000610351562,1.395419502e9,asphalt,54492.73828125,1602327,161,farmland,50,352,46.592745669186115,8.234000205993652,101,16.2031917180866,50
288.tcx,178.39999389648438,1.395419503e9,asphalt,54500.7890625,1602327,161,farmland,50,352,46.59279093146324,8.140999794006348,101,16.203109826892614,50
288.tcx,178.39999389648438,1.395419504e9,asphalt,54509.01171875,1602327,161,farmland,50,352,46.59283711574972,8.15999984741211,102,16.2030260078609,50
288.tcx,178.39999389648438,1.395419507e9,asphalt,54533.12109375,1602327,161,farmland,50,352,46.59297457896173,8.13700008392334,102,16.202782597392797,50
288.tcx,179.39999389648438,1.395419515e9,asphalt,54598.21875,1602327,160,farmland,50,352,46.5933421254158,8.154000282287598,102,16.20212160050869,50
288.tcx,179.60000610351562,1.395419516e9,asphalt,54606.6015625,1602327,161,farmland,50,352,46.59338805824518,8.234999656677246,103,16.202034847810864,50
288.tcx,180.1999969482422,1.395419524e9,asphalt,54672.140625,1602327,159,farmland,50,352,46.59375292249024,8.293999671936035,102,16.20136320590973,50
288.tcx,180.0,1.39541953e9,asphalt,54721.078125,1602327,162,farmland,50,352,46.59403203986585,8.3100004196167,103,16.20086926035583,50
288.tcx,180.0,1.395419533e9,asphalt,54745.51171875,1602327,163,farmland,50,352,46.59417126327753,8.229999542236328,102,16.200622580945492,50
288.tcx,179.1999969482422,1.395419541e9,asphalt,54810.9609375,1602327,165,farmland,50,352,46.59455129876733,8.083000183105469,101,16.199969965964556,70
288.tcx,179.1999969482422,1.395419542e9,asphalt,54819.19140625,1602327,165,farmland,50,352,46.59459781832993,8.052000045776367,101,16.199886566028,70
288.tcx,178.39999389648438,1.39541955e9,asphalt,54883.1484375,1602327,165,industrial,50,352,46.59495639614761,8.0649995803833,101,16.199233951047063,70
288.tcx,178.1999969482422,1.395419552e9,asphalt,54899.44921875,1602327,165,industrial,50,352,46.595037868246436,8.258000373840332,102,16.199057092890143,70
288.tcx,179.39999389648438,1.395419559e9,asphalt,54956.08984375,1602327,163,farmland,50,352,46.59524490125477,8.065999984741211,101,16.198380002751946,50
288.tcx,179.60000610351562,1.395419566e9,asphalt,55012.62109375,1602327,162,farmland,50,352,46.59540340304375,8.104999542236328,103,16.197677263990045,90
288.tcx,179.39999389648438,1.395419574e9,asphalt,55076.83984375,1602327,163,farmland,50,352,46.59558780491352,8.050000190734863,101,16.196883162483573,90
288.tcx,179.8000030517578,1.395419576e9,asphalt,55093.01953125,1602327,163,farmland,50,352,46.595636839047074,7.906000137329102,100,16.196684259921312,90
393.tcx,202.8000030517578,1.4343783e9,asphalt,2874.469970703125,80321,136,farmland,50,20,46.59066871739924,8.128999710083008,96,16.206956785172224,50
393.tcx,202.8000030517578,1.434378308e9,asphalt,2939.260009765625,80321,138,farmland,50,20,46.59103324636817,8.067999839782715,96,16.206297129392624,50
393.tcx,202.8000030517578,1.434378316e9,asphalt,3004.030029296875,80321,140,farmland,50,20,46.59140062518418,8.092000007629395,96,16.205641329288483,50
393.tcx,202.8000030517578,1.434378317e9,asphalt,3012.4599609375,80321,141,farmland,50,20,46.59144940786064,8.10200023651123,96,16.205557007342577,50
393.tcx,203.1999969482422,1.434378321e9,asphalt,3044.8701171875,80321,139,farmland,50,20,46.591634480282664,8.045000076293945,96,16.20523019693792,50
393.tcx,203.60000610351562,1.434378322e9,asphalt,3052.72998046875,80321,139,farmland,50,20,46.591678485274315,8.032999992370605,96,16.205149814486504,50
393.tcx,204.1999969482422,1.434378323e9,asphalt,3060.780029296875,80321,138,farmland,50,20,46.59172324463725,8.01099967956543,96,16.205067336559296,50
393.tcx,204.60000610351562,1.434378324e9,asphalt,3068.75,80321,138,farmland,50,20,46.59176674671471,7.926000118255615,96,16.204984607174993,50
393.tcx,205.0,1.434378325e9,asphalt,3076.669921875,80321,137,farmland,50,20,46.59181075170636,7.922999858856201,96,16.20490338653326,50
393.tcx,205.0,1.434378333e9,asphalt,3140.550048828125,80321,139,farmland,50,20,46.59216488711536,7.961999893188477,96,16.204246832057834,50
393.tcx,205.0,1.434378334e9,asphalt,3148.510009765625,80321,139,farmland,50,20,46.592208640649915,7.945000171661377,96,16.20416460558772,50
393.tcx,205.0,1.43437834e9,asphalt,3195.7900390625,80321,136,farmland,50,20,46.59247602336109,7.910999774932861,96,16.203684909269214,50
393.tcx,205.0,1.434378348e9,asphalt,3259.510009765625,80321,136,farmland,50,20,46.59284801222384,8.043000221252441,96,16.20305249467492,50
393.tcx,205.0,1.434378356e9,asphalt,3323.6201171875,80321,138,farmland,50,20,46.59320374019444,7.989999771118164,96,16.2023938447237,50
393.tcx,205.0,1.434378364e9,asphalt,3388.389892578125,80321,140,farmland,50,20,46.593569945544004,8.118000030517578,96,16.20173661969602,50
393.tcx,205.0,1.434378365e9,asphalt,3396.43994140625,80321,140,farmland,50,20,46.59361478872597,8.107999801635742,96,16.20165397413075,50
393.tcx,205.0,1.434378373e9,asphalt,3460.320068359375,80321,140,farmland,50,20,46.59397764131427,7.965000152587891,96,16.201007645577192,50
393.tcx,205.0,1.434378381e9,asphalt,3524.659912109375,80321,141,farmland,50,20,46.59434485249221,8.079000473022461,96,16.20035871863365,70
393.tcx,205.0,1.434378382e9,asphalt,3532.800048828125,80321,141,farmland,50,20,46.59439103677869,8.064000129699707,96,16.200276324525476,70
393.tcx,205.0,1.434378388e9,asphalt,3580.719970703125,80321,138,farmland,50,20,46.59466386772692,7.947999954223633,96,16.199792018160224,70
393.tcx,205.0,1.434378396e9,asphalt,3645.89990234375,80321,136,farmland,50,20,46.595020685344934,7.97599983215332,96,16.19911844842136,70
393.tcx,205.0,1.434378403e9,asphalt,3702.7099609375,80321,138,farmland,50,20,46.59522671252489,8.104999542236328,96,16.19844177737832,50
393.tcx,205.0,1.434378411e9,asphalt,3767.510009765625,80321,139,meadow,50,20,46.59542452543974,7.994999885559082,96,16.197646502405405,50
393.tcx,205.0,1.434378414e9,asphalt,3792.02001953125,80321,139,farmland,50,20,46.59549493342638,8.085000038146973,96,16.19734332896769,70
393.tcx,205.0,1.434378422e9,asphalt,3856.43994140625,80321,140,farmland,50,20,46.59567514434457,7.906000137329102,96,16.196544282138348,70
393.tcx,205.0,1.434378428e9,asphalt,3904.60009765625,80321,138,farmland,50,20,46.59580665640533,8.088000297546387,96,16.195945478975773,90
392.tcx,180.0,1.403102641e9,asphalt,2501.31005859375,1717733,118,farmland,50,374,46.591104157269,8.02299976348877,96,16.20618162676692,50
392.tcx,180.0,1.403102645e9,asphalt,2533.760009765625,1717733,121,farmland,50,374,46.591292917728424,8.204000473022461,96,16.20585858821869,50
392.tcx,180.0,1.403102647e9,asphalt,2550.35009765625,1717733,122,farmland,50,374,46.59138863906264,8.088000297546387,96,16.20569245889783,50
392.tcx,180.0,1.403102655e9,asphalt,2615.169921875,1717733,123,farmland,50,374,46.59175308421254,8.180000305175781,96,16.205032132565975,50
392.tcx,180.0,1.403102658e9,asphalt,2639.239990234375,1717733,124,farmland,50,374,46.59188451245427,8.067999839782715,96,16.204782351851463,50
392.tcx,180.0,1.403102668e9,asphalt,2720.090087890625,1717733,125,farmland,50,374,46.59234241582453,7.835000038146973,96,16.203962517902255,50
392.tcx,180.0,1.403102671e9,asphalt,2743.89990234375,1717733,126,farmland,50,374,46.59247560426593,7.7789998054504395,96,16.203719191253185,50
392.tcx,180.0,1.403102679e9,asphalt,2806.239990234375,1717733,125,farmland,50,374,46.59283082932234,7.6570000648498535,96,16.203089877963066,50
392.tcx,180.39999389648438,1.40310268e9,asphalt,2813.929931640625,1717733,126,farmland,50,374,46.59287500195205,7.741000175476074,96,16.20301242917776,50
392.tcx,180.8000030517578,1.403102681e9,asphalt,2821.739990234375,1717733,127,farmland,50,374,46.59291883930564,7.7220001220703125,96,16.202932884916663,50
